Report Number,Date of Occurrence,Time of Occurrence,City,Crime Code,Crime Description,Victim Age,Victim Gender,Weapon Used,Police Deployed,Latitude,Longitude
NCRB_34907,2022-07-15,19:44,Delhi,358,Burglary,39,M,Knife,8,28.63759285894473,77.02873803156999
NCRB_34908,2022-03-15,11:10,Delhi,696,Theft/Robbery,36,M,Knife,3,28.52179152583553,77.33466168080923
NCRB_34909,2022-05-05,17:00,Delhi,853,Homicide,36,Unknown,Firearm,0,28.432630220463903,77.2131587262792
NCRB_34910,2023-08-03,23:33,Delhi,521,Homicide,41,Unknown,Blunt Object,1,28.481283246066603,77.12888046813033
NCRB_34911,2023-10-07,12:34,Delhi,258,Drug Offense,46,Unknown,Firearm,7,28.512657561708497,77.33179145185684
NCRB_34912,2022-07-13,15:16,Delhi,942,Assault,19,Unknown,,4,28.54733677924004,77.05412196213099
NCRB_34913,2023-05-21,03:51,Delhi,730,Homicide,54,F,Unknown,4,28.59373845919352,77.21855443492923
NCRB_34914,2023-10-21,19:31,Delhi,371,Burglary,44,M,,7,28.53060232503642,77.19011420125298
NCRB_34915,2022-12-10,02:29,Delhi,178,Drug Offense,58,M,,3,28.78928396028802,77.16769962429424
NCRB_34916,2022-02-09,09:12,Delhi,539,Homicide,53,Unknown,Firearm,6,28.64714921212309,77.37652335006241
NCRB_34917,2022-03-21,09:06,Delhi,568,Homicide,25,M,Knife,6,28.619810969498644,77.21417817793838
NCRB_34918,2023-09-01,04:07,Delhi,204,Drug Offense,37,Unknown,,7,28.45065975011581,77.37588142209657
NCRB_34919,2022-03-19,06:59,Delhi,995,Burglary,34,Unknown,Unknown,5,28.456869050077245,77.38548953656866
NCRB_34920,2023-01-28,04:57,Delhi,965,Burglary,18,F,Firearm,5,28.65051304454853,77.06911529095849
NCRB_34921,2023-11-24,06:44,Delhi,176,Kidnapping,18,M,,2,28.677952131806304,77.01236700489899
NCRB_34922,2022-07-12,16:18,Delhi,831,Homicide,33,M,Firearm,5,28.490715941827965,77.07860518107793
NCRB_34923,2023-05-25,09:12,Delhi,939,Kidnapping,55,F,Unknown,8,28.485558592805287,77.36140478592469
NCRB_34924,2023-03-25,22:14,Delhi,155,Kidnapping,41,Unknown,Blunt Object,8,28.442079417430865,77.06384620319392
NCRB_34925,2023-12-25,05:51,Delhi,152,Drug Offense,60,M,Firearm,9,28.60419807076496,77.1891404254874
NCRB_34926,2023-03-29,09:15,Delhi,906,Drug Offense,49,Unknown,Unknown,1,28.62757785855812,77.25698851053994
NCRB_34927,2023-08-31,19:23,Delhi,101,Theft/Robbery,23,Unknown,,0,28.427772198176807,77.07362157347578
NCRB_34928,2022-03-09,12:07,Delhi,852,Homicide,38,M,Blunt Object,9,28.813472522526723,77.30639005927046
NCRB_34929,2022-12-25,19:49,Delhi,878,Homicide,52,F,,8,28.559703218480184,77.06581751288763
NCRB_34930,2022-05-14,18:17,Delhi,375,Drug Offense,37,F,Blunt Object,4,28.535861935827786,77.33678231054783
NCRB_34931,2023-10-15,07:44,Delhi,415,Assault,42,M,Firearm,4,28.6502323834744,77.08484879411407
NCRB_34932,2023-04-09,22:37,Delhi,500,Burglary,31,F,,4,28.62493147885868,77.12853009993212
NCRB_34933,2022-11-30,05:34,Delhi,619,Assault,38,F,Unknown,1,28.696601280907508,77.20001259100559
NCRB_34934,2023-09-12,12:22,Delhi,347,Burglary,51,Unknown,Firearm,0,28.612336020697,77.342689816251
NCRB_34935,2023-06-20,07:17,Delhi,282,Drug Offense,50,Unknown,Blunt Object,3,28.454531799222764,77.28235468481178
NCRB_34936,2022-01-04,00:54,Delhi,341,Burglary,34,F,Blunt Object,10,28.746353223857408,77.23097696993727
NCRB_34937,2022-04-05,08:36,Delhi,571,Theft/Robbery,18,Unknown,Blunt Object,4,28.58134079279248,77.20650074141095
NCRB_34938,2023-06-02,15:37,Delhi,507,Assault,43,M,Firearm,4,28.69508000842314,77.36098721754645
NCRB_34939,2022-04-08,18:33,Delhi,668,Drug Offense,34,Unknown,Knife,7,28.48498838109912,77.20827780173192
NCRB_34940,2023-12-07,06:34,Delhi,678,Drug Offense,45,F,,4,28.7890744350704,77.13865098548798
NCRB_34941,2023-06-07,06:53,Delhi,377,Homicide,27,M,Blunt Object,5,28.547809032633943,77.11336661030352
NCRB_34942,2023-08-08,15:07,Delhi,620,Assault,55,M,Blunt Object,10,28.55496692544781,77.01155283915563
NCRB_34943,2023-11-04,04:46,Delhi,501,Drug Offense,33,Unknown,Blunt Object,8,28.78737516626672,77.02547939362239
NCRB_34944,2022-12-09,10:41,Delhi,457,Homicide,32,F,Knife,6,28.60276776742367,77.36314602908558
NCRB_34945,2023-12-26,22:41,Delhi,157,Assault,37,M,Knife,0,28.462239750947106,77.33505388817674
NCRB_34946,2022-08-06,17:53,Delhi,839,Theft/Robbery,49,Unknown,Unknown,1,28.755806499575403,77.31850680288073
NCRB_34947,2023-04-25,18:06,Delhi,913,Theft/Robbery,39,M,Firearm,2,28.56700804084811,77.34478859159063
NCRB_34948,2022-02-02,07:58,Delhi,142,Assault,47,M,Firearm,9,28.591868839942293,77.39495745435998
NCRB_34949,2022-05-22,15:36,Delhi,809,Theft/Robbery,31,Unknown,,3,28.78192310893534,77.11513972988466
NCRB_34950,2022-04-13,09:10,Delhi,101,Burglary,58,Unknown,,5,28.52258260789645,77.14202144982083
NCRB_34951,2022-05-24,18:16,Delhi,988,Theft/Robbery,31,Unknown,Knife,5,28.72521810697668,77.20230325015874
NCRB_34952,2022-11-09,06:45,Delhi,452,Homicide,44,Unknown,,8,28.63349812522012,77.1868142666641
NCRB_34953,2023-03-29,20:23,Delhi,392,Kidnapping,41,Unknown,,3,28.49695501555486,77.20593714602892
NCRB_34954,2022-03-01,09:27,Delhi,725,Theft/Robbery,54,M,Firearm,4,28.790229806642515,77.18636171600119
NCRB_34955,2023-07-29,10:47,Delhi,682,Drug Offense,25,F,Firearm,10,28.572611838564733,77.03710382472725
NCRB_34956,2023-01-26,13:07,Delhi,605,Theft/Robbery,24,Unknown,,9,28.62816982215009,77.35307826858698
NCRB_34957,2023-07-30,17:23,Delhi,327,Drug Offense,49,Unknown,Unknown,8,28.60644102839649,77.13027799006478
NCRB_34958,2023-05-13,17:00,Delhi,366,Homicide,36,Unknown,,1,28.659304181816285,77.12331292663397
NCRB_34959,2022-02-11,18:11,Delhi,497,Homicide,21,M,Unknown,10,28.68624525764141,77.20411424381702
NCRB_34960,2022-10-15,10:43,Delhi,461,Theft/Robbery,47,Unknown,Unknown,4,28.78417339329612,77.16342837437475
NCRB_34961,2023-08-07,21:13,Delhi,697,Burglary,44,Unknown,Knife,0,28.582281605128227,77.29011153905087
NCRB_34962,2023-10-25,00:19,Delhi,704,Homicide,64,M,,6,28.765588492963605,77.34515070251005
NCRB_34963,2023-06-21,17:38,Delhi,252,Assault,41,F,Unknown,1,28.68505550419236,77.15748904119397
NCRB_34964,2023-07-13,23:26,Delhi,884,Drug Offense,50,M,Firearm,5,28.610156987823263,77.0593450621781
NCRB_34965,2023-02-17,21:26,Delhi,794,Drug Offense,45,Unknown,Blunt Object,4,28.65556126708169,77.06399665346845
NCRB_34966,2022-12-26,02:24,Delhi,782,Assault,22,Unknown,Unknown,3,28.71953834128573,77.07366586970058
NCRB_34967,2022-05-28,08:22,Delhi,716,Kidnapping,23,M,Unknown,4,28.593986820091924,77.12528059610075
NCRB_34968,2023-02-06,10:05,Delhi,944,Homicide,39,M,Firearm,7,28.677982105197728,77.26130520054646
NCRB_34969,2022-03-06,16:44,Delhi,589,Theft/Robbery,39,M,Blunt Object,0,28.47679925076311,77.05985800734328
NCRB_34970,2022-10-04,04:19,Delhi,392,Homicide,33,Unknown,Firearm,5,28.590350066941685,77.20068195342151
NCRB_34971,2022-10-30,03:59,Delhi,876,Drug Offense,61,F,Firearm,5,28.435226358290755,77.07563486249421
NCRB_34972,2022-10-17,12:15,Delhi,350,Burglary,55,Unknown,Knife,8,28.768219956053333,77.17325268131715
NCRB_34973,2022-10-03,00:55,Delhi,989,Kidnapping,25,M,,0,28.531920419339265,77.22861515604735
NCRB_34974,2023-12-20,15:36,Delhi,978,Homicide,64,F,Firearm,5,28.50515802068234,77.22966614586772
NCRB_34975,2022-05-11,04:10,Delhi,488,Drug Offense,23,M,Knife,8,28.453750004690622,77.38120961872333
NCRB_34976,2022-06-09,09:36,Delhi,327,Burglary,40,F,Knife,0,28.79890315362839,77.0438859304638
NCRB_34977,2022-03-14,21:11,Delhi,584,Burglary,38,M,Firearm,6,28.69640302550957,77.04880976498846
NCRB_34978,2023-12-09,04:52,Delhi,311,Theft/Robbery,59,F,Firearm,5,28.539325404468656,77.28716866165976
NCRB_34979,2022-05-06,16:52,Delhi,757,Theft/Robbery,50,F,Unknown,3,28.49281602279301,77.37022535253404
NCRB_34980,2023-01-15,22:32,Delhi,715,Homicide,48,Unknown,Blunt Object,3,28.430408133979057,77.33550785150634
NCRB_34981,2022-03-06,18:53,Delhi,604,Assault,55,Unknown,Firearm,5,28.74136956638053,77.40736862949718
NCRB_34982,2023-03-06,10:59,Delhi,160,Burglary,38,M,,5,28.498265073649225,77.12134072776176
NCRB_34983,2022-01-12,12:23,Delhi,602,Homicide,52,Unknown,,7,28.45427696863028,77.22590268121411
NCRB_34984,2022-07-20,10:15,Delhi,744,Burglary,27,F,Knife,8,28.456136616505976,77.17834944385962
NCRB_34985,2022-12-15,07:46,Delhi,920,Drug Offense,34,M,,5,28.69736001082325,77.2897939267115
NCRB_34986,2023-02-03,05:16,Delhi,154,Assault,44,M,,4,28.78320170532646,77.09041677964917
NCRB_34987,2022-12-19,18:35,Delhi,226,Homicide,27,M,Blunt Object,2,28.675746343904404,77.08667233525121
NCRB_34988,2022-08-05,04:55,Delhi,232,Drug Offense,18,Unknown,Blunt Object,3,28.676055692007303,77.11870833910983
NCRB_34989,2022-06-06,03:29,Delhi,180,Homicide,46,F,Unknown,6,28.55369750063386,77.36285850652398
NCRB_34990,2023-08-23,18:26,Delhi,894,Kidnapping,24,M,Knife,4,28.53559322937484,77.13274771907498
NCRB_34991,2023-03-25,11:13,Delhi,867,Homicide,23,Unknown,Unknown,8,28.80645250204753,77.3070798857892
NCRB_34992,2023-11-12,09:25,Delhi,861,Kidnapping,23,M,,6,28.61149921018841,77.01721742593101
NCRB_34993,2023-08-10,14:08,Delhi,217,Drug Offense,44,M,Knife,8,28.623339514437244,77.16804346461971
NCRB_34994,2023-07-21,18:43,Delhi,453,Assault,35,F,Knife,9,28.498039488011443,77.16188581224156
NCRB_34995,2023-05-11,00:55,Delhi,375,Homicide,44,Unknown,Firearm,0,28.699917509432865,77.03488018367693
NCRB_34996,2022-11-28,23:04,Delhi,227,Assault,28,F,Unknown,1,28.506777060114548,77.09545252352514
NCRB_34997,2023-06-18,23:10,Delhi,266,Burglary,48,Unknown,Knife,5,28.48845824675958,77.33616330413372
NCRB_34998,2023-08-08,20:40,Delhi,635,Burglary,25,F,Knife,10,28.758599230328965,77.1688646769804
NCRB_34999,2023-11-01,23:32,Delhi,513,Theft/Robbery,65,Unknown,,7,28.75768957413267,77.27302353656742
NCRB_35000,2022-08-09,15:52,Delhi,754,Drug Offense,22,F,Knife,5,28.747638566062115,77.18661181314882
NCRB_35001,2022-06-07,10:43,Delhi,238,Drug Offense,61,F,Firearm,4,28.686223661591622,77.0235732631288
NCRB_35002,2022-12-16,06:37,Delhi,550,Assault,25,M,Firearm,4,28.464857245675425,77.17676441100662
NCRB_35003,2023-08-07,03:03,Delhi,651,Drug Offense,58,F,Firearm,10,28.74905937009888,77.20811202464624
NCRB_35004,2023-07-14,02:05,Delhi,679,Assault,39,Unknown,Unknown,6,28.53190743837925,77.02676105394305
NCRB_35005,2023-01-10,15:08,Delhi,239,Homicide,59,F,Unknown,2,28.563975286499595,77.23010844619758
NCRB_35006,2022-03-19,06:49,Delhi,518,Homicide,52,M,Firearm,10,28.552707944889395,77.32844463754036
NCRB_35007,2023-12-25,12:47,Delhi,593,Theft/Robbery,34,M,Firearm,1,28.60359969322737,77.23818234164919
NCRB_35008,2023-02-03,06:29,Delhi,505,Theft/Robbery,42,F,Blunt Object,1,28.69488633954324,77.1956801396488
NCRB_35009,2023-04-22,13:10,Delhi,789,Theft/Robbery,24,M,,9,28.79746567100666,77.30100130073603
NCRB_35010,2023-01-14,12:11,Delhi,338,Burglary,34,Unknown,Unknown,4,28.648927004604413,77.16533303379222
NCRB_35011,2022-06-24,20:37,Delhi,468,Assault,21,Unknown,Unknown,9,28.48725942160174,77.15246983526164
NCRB_35012,2022-05-25,02:39,Delhi,155,Assault,64,F,Unknown,10,28.46308438570545,77.24230956557325
NCRB_35013,2022-08-26,11:12,Delhi,724,Homicide,55,F,Knife,7,28.684471942962983,77.31486885153407
NCRB_35014,2023-12-27,14:50,Delhi,760,Theft/Robbery,35,F,,1,28.62277706597549,77.30014679136866
NCRB_35015,2023-07-22,14:37,Delhi,712,Homicide,61,Unknown,Firearm,2,28.77861206923273,77.17188466305998
NCRB_35016,2022-09-20,10:29,Delhi,916,Homicide,54,Unknown,Firearm,10,28.739220110636463,77.10460440801279
NCRB_35017,2022-02-11,07:06,Delhi,673,Assault,59,Unknown,Firearm,9,28.71350628044375,77.14436852125183
NCRB_35018,2023-06-06,06:55,Delhi,570,Theft/Robbery,44,Unknown,Blunt Object,6,28.64945672289852,77.22806422786752
NCRB_35019,2023-02-03,02:40,Delhi,751,Assault,36,M,,3,28.60098596611236,77.17420581089752
NCRB_35020,2022-11-12,08:52,Delhi,490,Homicide,62,M,Blunt Object,3,28.62887107523913,77.37522026631554
NCRB_35021,2022-10-21,01:48,Delhi,859,Assault,24,F,Blunt Object,2,28.575585741500813,77.29977007472468
NCRB_35022,2022-08-30,07:15,Delhi,445,Homicide,23,F,,5,28.743699140797894,77.15650732369332
NCRB_35023,2022-02-14,11:14,Delhi,363,Kidnapping,27,F,Knife,6,28.72423766079984,77.26301924480207
NCRB_35024,2022-07-29,21:15,Delhi,815,Burglary,41,Unknown,Firearm,6,28.61305746251701,77.4037996059065
NCRB_35025,2022-03-14,20:15,Delhi,296,Theft/Robbery,58,Unknown,Blunt Object,3,28.72804024202883,77.020688036769
NCRB_35026,2022-01-10,10:20,Delhi,655,Burglary,60,M,Unknown,5,28.649094240266148,77.13383524559126
NCRB_35027,2023-12-05,08:18,Delhi,499,Assault,64,M,Blunt Object,5,28.80144512465075,77.07219242161808
NCRB_35028,2023-02-01,09:02,Delhi,968,Drug Offense,49,F,Unknown,6,28.67982551723269,77.37732259236248
NCRB_35029,2023-05-05,08:08,Delhi,590,Homicide,36,M,,0,28.76426692798285,77.3617332603212
NCRB_35030,2022-10-14,21:29,Delhi,522,Drug Offense,39,M,Knife,5,28.72151348792893,77.14248054827279
NCRB_35031,2022-11-25,00:20,Delhi,901,Kidnapping,50,M,Blunt Object,6,28.60884863812422,77.28401005762639
NCRB_35032,2023-10-09,11:50,Delhi,619,Drug Offense,50,Unknown,,6,28.544869262890103,77.16565484281898
NCRB_35033,2022-12-02,17:29,Delhi,162,Assault,40,M,Blunt Object,2,28.59582589046291,77.25928171142027
NCRB_35034,2023-03-28,07:47,Delhi,440,Kidnapping,22,M,,5,28.41682362705508,77.22475691513364
NCRB_35035,2022-06-26,01:11,Delhi,761,Burglary,24,F,Knife,9,28.79461135885739,77.0784508508695
NCRB_35036,2023-04-22,12:23,Delhi,418,Assault,60,Unknown,Unknown,3,28.752116809829467,77.15579267222788
NCRB_35037,2023-01-28,10:26,Delhi,221,Homicide,28,F,Firearm,4,28.415040887389893,77.0706098935163
NCRB_35038,2022-12-12,00:00,Delhi,711,Theft/Robbery,54,M,,3,28.707305423254294,77.11448533733893
NCRB_35039,2022-09-20,02:18,Delhi,134,Drug Offense,28,Unknown,Blunt Object,8,28.724544955363285,77.26014543648918
NCRB_35040,2023-01-05,05:21,Delhi,107,Kidnapping,32,M,Blunt Object,8,28.66983279778405,77.39316145972047
NCRB_35041,2022-07-30,10:23,Delhi,277,Theft/Robbery,20,Unknown,Knife,8,28.481669333034542,77.06754626637569
NCRB_35042,2022-01-16,12:45,Delhi,108,Assault,54,F,Knife,1,28.705284838679173,77.37260555665604
NCRB_35043,2023-02-15,10:50,Delhi,683,Kidnapping,30,M,Unknown,4,28.574098746525145,77.055953879099
NCRB_35044,2022-06-05,00:03,Delhi,845,Drug Offense,54,F,Knife,3,28.50199238478813,77.4020552049545
NCRB_35045,2022-09-17,17:56,Delhi,157,Kidnapping,24,Unknown,Blunt Object,4,28.491820542471192,77.02351033775687
NCRB_35046,2022-08-24,18:12,Delhi,928,Burglary,24,M,Firearm,7,28.43641256635478,77.27992767800683
NCRB_35047,2022-04-28,22:09,Delhi,441,Assault,49,M,Blunt Object,5,28.483914054055976,77.04413202038302
NCRB_35048,2022-09-09,05:21,Delhi,325,Burglary,55,F,,1,28.47984588421069,77.17799806471466
NCRB_35049,2023-08-09,21:06,Delhi,140,Burglary,57,M,Firearm,2,28.422002894472428,77.13171168007382
NCRB_35050,2023-12-11,16:17,Delhi,675,Theft/Robbery,34,F,Knife,4,28.77567490912809,77.03130264757579
NCRB_35051,2023-05-16,09:18,Delhi,882,Burglary,54,Unknown,,8,28.683021612728908,77.31263203633159
NCRB_35052,2023-12-21,14:45,Delhi,822,Assault,62,M,Firearm,10,28.54474437502711,77.14383710964417
NCRB_35053,2023-03-05,15:17,Delhi,772,Kidnapping,56,F,Knife,2,28.49796124397332,77.08668177241724
NCRB_35054,2022-07-05,09:58,Delhi,304,Drug Offense,54,Unknown,Knife,7,28.55881533319761,77.40470679915879
NCRB_35055,2023-09-15,21:48,Delhi,166,Burglary,19,M,Unknown,8,28.679380094307657,77.15271609539352
NCRB_35056,2023-10-15,08:54,Delhi,272,Kidnapping,59,M,Knife,2,28.45307408036393,77.11457173192265
NCRB_35057,2023-04-17,03:23,Delhi,129,Kidnapping,43,F,,0,28.578344430221183,77.17468970579496
NCRB_35058,2022-02-03,00:44,Delhi,790,Homicide,46,F,Knife,7,28.796909614656816,77.02207104679141
NCRB_35059,2023-07-25,00:49,Delhi,974,Burglary,33,F,Blunt Object,3,28.74118149351329,77.23844371532424
NCRB_35060,2022-10-05,02:43,Delhi,977,Theft/Robbery,48,F,,3,28.515156729622564,77.17556567840671
NCRB_35061,2022-05-22,10:46,Delhi,232,Assault,47,F,Unknown,9,28.467154008371256,77.1446273728849
NCRB_35062,2023-02-18,16:51,Delhi,437,Theft/Robbery,23,M,Knife,5,28.47613460319573,77.03433492670015
NCRB_35063,2022-12-19,17:10,Delhi,169,Homicide,25,Unknown,Blunt Object,4,28.53049658048144,77.13561906046782
NCRB_35064,2023-09-10,11:26,Delhi,537,Assault,57,M,Knife,0,28.563071120940595,77.01660684934828
NCRB_35065,2022-05-03,19:13,Delhi,624,Theft/Robbery,45,M,Blunt Object,5,28.70204501502632,77.2505145117518
NCRB_35066,2022-11-01,13:37,Delhi,279,Drug Offense,24,Unknown,Blunt Object,7,28.641892685171403,77.13061292117534
NCRB_35067,2022-01-13,21:53,Delhi,701,Kidnapping,28,Unknown,Blunt Object,6,28.79336023072731,77.06448380700837
NCRB_35068,2022-03-13,17:01,Delhi,747,Burglary,34,F,Firearm,4,28.696835433114853,77.33857799677219
NCRB_35069,2022-11-30,18:45,Delhi,142,Homicide,19,Unknown,Blunt Object,5,28.75570939288889,77.31993633393557
NCRB_35070,2023-09-06,15:37,Delhi,125,Kidnapping,39,Unknown,Unknown,1,28.76464539803332,77.20335364194526
NCRB_35071,2023-07-23,01:09,Delhi,440,Burglary,33,Unknown,Firearm,3,28.670447745124,77.11053644828885
NCRB_35072,2022-09-13,04:43,Delhi,132,Assault,32,M,Blunt Object,3,28.67299628599818,77.01871196239598
NCRB_35073,2022-09-28,22:28,Delhi,809,Homicide,54,F,Knife,2,28.76531709376352,77.23996769615073
NCRB_35074,2023-12-29,08:05,Delhi,156,Drug Offense,38,F,Blunt Object,6,28.757825107861944,77.31986277277113
NCRB_35075,2023-12-19,11:10,Delhi,897,Burglary,42,M,,1,28.79119060863848,77.18470703650365
NCRB_35076,2022-12-29,00:01,Delhi,173,Kidnapping,49,Unknown,,2,28.53602716356826,77.36831418878157
NCRB_35077,2022-05-01,11:12,Delhi,572,Burglary,30,Unknown,,10,28.7765762603502,77.28140475043413
NCRB_35078,2023-10-11,08:08,Delhi,734,Drug Offense,36,M,,7,28.484939890172413,77.32558979986094
NCRB_35079,2022-12-24,23:30,Delhi,966,Kidnapping,29,M,,7,28.513685916541576,77.0320870224642
NCRB_35080,2022-04-08,12:00,Delhi,475,Burglary,46,Unknown,Blunt Object,4,28.4607058285006,77.26861649898774
NCRB_35081,2023-12-25,16:07,Delhi,797,Homicide,64,F,,8,28.696818846579035,77.28909188099722
NCRB_35082,2023-10-19,11:51,Delhi,971,Assault,60,F,Unknown,1,28.79096395180401,77.14602963368178
NCRB_35083,2022-11-18,16:38,Delhi,516,Drug Offense,54,F,Unknown,2,28.58276816266125,77.08262179408788
NCRB_35084,2023-08-10,02:15,Delhi,849,Burglary,57,M,,8,28.674837508058047,77.11228204711884
NCRB_35085,2022-12-29,19:10,Delhi,174,Homicide,51,Unknown,Unknown,8,28.43500098432278,77.08285172168617
NCRB_35086,2022-11-22,02:25,Delhi,832,Theft/Robbery,26,Unknown,Knife,4,28.51481250827884,77.3157931356064
NCRB_35087,2022-07-28,13:31,Delhi,870,Kidnapping,28,M,Knife,6,28.75511900211602,77.17291369399217
NCRB_35088,2023-10-06,17:08,Delhi,181,Drug Offense,63,F,Knife,2,28.501485785136406,77.2700507006976
NCRB_35089,2023-06-06,11:11,Delhi,312,Kidnapping,65,F,,8,28.74621329166388,77.3173788199656
NCRB_35090,2023-05-21,07:39,Delhi,521,Drug Offense,41,M,Knife,7,28.619494141586458,77.29190415988035
NCRB_35091,2023-07-29,14:21,Delhi,567,Homicide,18,M,Firearm,8,28.465014006997325,77.02345953517367
NCRB_35092,2022-03-20,18:25,Delhi,918,Kidnapping,57,M,Knife,7,28.46468225361475,77.3804517297082
NCRB_35093,2023-03-25,16:16,Delhi,538,Homicide,63,Unknown,,1,28.72707263649616,77.15928619021292
NCRB_35094,2022-01-10,15:17,Delhi,781,Theft/Robbery,38,M,Unknown,3,28.68473100147025,77.2953843528357
NCRB_35095,2022-07-14,09:35,Delhi,542,Assault,32,M,Knife,7,28.414137902618943,77.2876074540128
NCRB_35096,2022-01-05,20:46,Delhi,180,Burglary,24,Unknown,Knife,5,28.554476054306623,77.34735838330195
NCRB_35097,2023-04-12,08:22,Delhi,517,Assault,21,F,Blunt Object,10,28.77050262329217,77.13306832359551
NCRB_35098,2022-06-17,15:36,Delhi,793,Assault,40,Unknown,Firearm,8,28.426629810595085,77.21576786376906
NCRB_35099,2022-05-17,22:50,Delhi,641,Homicide,52,M,Unknown,7,28.560975443837822,77.12122645480473
NCRB_35100,2022-07-31,22:59,Delhi,344,Assault,48,Unknown,Firearm,8,28.65789724539284,77.22673249356791
NCRB_35101,2022-04-21,07:43,Delhi,814,Kidnapping,18,M,,1,28.779670102192306,77.03393406473597
NCRB_35102,2022-02-14,14:42,Delhi,566,Theft/Robbery,29,Unknown,Knife,5,28.67110997729054,77.08676326583382
NCRB_35103,2023-11-03,07:15,Delhi,974,Theft/Robbery,35,F,Unknown,8,28.48619444433611,77.21457462877925
NCRB_35104,2023-08-19,21:37,Delhi,175,Homicide,33,M,Knife,9,28.42083861690913,77.12656944693192
NCRB_35105,2022-06-10,10:34,Delhi,257,Assault,51,Unknown,Firearm,3,28.45453900768096,77.37623596163569
NCRB_35106,2023-12-15,16:55,Delhi,832,Homicide,60,F,Knife,3,28.56407298273393,77.30717096836176
NCRB_35107,2022-12-23,23:25,Delhi,479,Drug Offense,60,Unknown,,10,28.56655144873849,77.25187852665167
NCRB_35108,2022-08-02,10:21,Delhi,906,Drug Offense,29,F,Firearm,5,28.45515285574047,77.34473172390854
NCRB_35109,2022-05-20,16:38,Delhi,863,Drug Offense,37,M,Knife,6,28.77528229569228,77.17898316177917
NCRB_35110,2022-03-18,12:03,Delhi,641,Homicide,41,M,Firearm,8,28.75148445004982,77.2498728651316
NCRB_35111,2023-08-11,22:24,Delhi,536,Drug Offense,58,Unknown,Firearm,6,28.549801418843483,77.0349238848183
NCRB_35112,2023-03-22,06:48,Delhi,146,Drug Offense,24,Unknown,Firearm,1,28.551401679220323,77.40474715437036
NCRB_35113,2022-04-24,04:17,Delhi,398,Theft/Robbery,61,Unknown,Blunt Object,2,28.58564518594562,77.36420728172202
NCRB_35114,2023-03-13,14:52,Delhi,820,Theft/Robbery,41,F,,9,28.77602922151196,77.17072362607132
NCRB_35115,2022-01-19,07:18,Delhi,549,Kidnapping,31,F,Blunt Object,9,28.513824838164805,77.29523386120866
NCRB_35116,2023-05-19,10:01,Delhi,439,Kidnapping,31,M,Blunt Object,6,28.51238500194627,77.2438207324997
NCRB_35117,2022-08-29,18:29,Delhi,956,Theft/Robbery,47,F,Knife,3,28.64774688742397,77.39162791684693
NCRB_35118,2022-03-11,18:07,Delhi,486,Assault,47,Unknown,Firearm,3,28.798154221598708,77.18819179702054
